Name_RK	RAJ2000_RK	DEJ2000_RK	Type1_RK	Type2_RK	mag1_RK	Orb.Per	Distance_RK	5%_RK	95%_RK  	Name_DS	RAJ2000_DS	DEJ2000_DS	PM-RA_DS	PM-RAerr_DS	PM-Dec_DS	PM-Decerr_DS	Epoch_DS	l_DS	b_DS	Type_DS	Period_DS	Outburst_DS	Cluster_DS	Mag. Range_DS	Coord-Ref_DS	PM-Ref_DS	Type-Ref_DS	Chart-Ref_DS	Spect-Ref_DS	Period-Ref_DS	Other-Name_DS	IUE_DS	HST_DS	ARIEL5_DS	HEAO1_DS	HEAO2_DS	EXOSAT_DS	ROSAT_DS	GINGA_DS	ASCA_DS	EUVE_DS		Link_Name_SIMBAD 	Link_Coord_SIMBAD
J1605+2405,  16 05 48.0,  +24 05 31,  DN,  SU,  16.49,  0.053320,  112.75,  1.67,  1.77 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1605+2405,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=16 05 48.0+++24 05 31&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J2141+0507,  21 41 40.4,  +05 07 30,  DN,  SU,  19.26,  0.053000,  404.32,  66.49,  97.78 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2141+0507,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=21 41 40.4+++05 07 30&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
PHL 1445,  02 42 42.9,  -11 46 45,  DN,    ,  19.06,  0.053000,  267.05,  47.23,  75.51 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=PHL 1445,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=02 42 42.9++-11 46 45&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0557+6832,  05 57 18.5,  +68 32 27,  DN,  BD,  17.52,  0.052985,  245.80,  12.06,  14.22 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0557+6832,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=05 57 18.5+++68 32 27&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1944+4912,  19 44 19.3,  +49 12 57,  DN,  SU,  18.29,  0.052900,  710.92,  114.80,  163.74 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1944+4912,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 44 19.3+++49 12 57&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
CT Tri,  02 38 39.1,  +35 56 49,  DN,  SU,  20.53,  0.052816,  3617.25,  2367.57,  4649.62 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=CT Tri,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=02 38 39.1+++35 56 49&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V1265 Tau,  03 29 12.3,  +12 50 18,  DN,  SU,   nan,  0.052810,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1265 Tau,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=03 29 12.3+++12 50 18&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J2327+0855,  23 27 27.2,  +08 55 39,  DN,  SU,   nan,  0.052800,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2327+0855,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=23 27 27.2+++08 55 39&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0811-1227,  08 11 50.6,  -12 27 51,  DN,  SU,   nan,  0.052770,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0811-1227,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08 11 50.6++-12 27 51&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1122-1110,  11 22 53.3,  -11 10 38,  DN,  ZZ,  18.23,  0.046258,  212.21,  10.08,  10.91 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1122-1110,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 22 53.3++-11 10 38&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
V396 Hya,  13 12 46.9,  -23 21 31,  DN,  SU,  20.33,  0.045300,  3056.29,  2123.10,  4766.70 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V396 Hya,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 12 46.9++-23 21 31&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1740+4147,  17 40 33.5,  +41 47 56,  AC,  NL,   nan,  0.045190,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1740+4147,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=17 40 33.5+++41 47 56&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J2333-1557,  23 33 13.0,  -15 57 44,  DN,  SU,  20.19,  0.044000,  3654.71,  2284.34,  4594.93 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2333-1557,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=23 33 13.0++-15 57 44&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1137+4054,  11 37 32.3,  +40 54 58,  DN,  SU,  19.83,  0.042830,  3968.61,  2438.79,  4962.06 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1137+4054,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 37 32.3+++40 54 58&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1940+4632,  19 40 16.2,  +46 32 48,  DN,  SU,  17.81,  0.040995,  334.01,  47.10,  64.40 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1940+4632,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 40 16.2+++46 32 48&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
1108+5728,  11 11 26.8,  +57 12 39,  AC,  NL,  20.52,  0.039078,  692.65,  323.24,  2805.50 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=1108+5728,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=11 11 26.8+++57 12 39&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1642+1934,  16 42 28.1,  +19 34 10,  DN,  SU,  18.93,  0.038449,  590.22,  63.23,  91.02 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1642+1934,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=16 42 28.1+++19 34 10&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1208+3550,  12 08 42.0,  +35 50 25,  AC,  NL,  20.40,  0.038000,  3625.90,  2367.67,  5115.99 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1208+3550,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=12 08 42.0+++35 50 25&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1028-0819,  10 28 42.9,  -08 19 27,  AC,  NL,  18.87,  0.036800,  206.60,  25.86,  33.52 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1028-0819,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=10 28 42.9++-08 19 27&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1505+0659,  15 05 51.6,  +06 59 49,  DN,  SU,  19.36,  0.036200,  829.10,  243.49,  694.98 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1505+0659,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=15 05 51.6+++06 59 49&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1611+6308,  16 11 34.0,  +63 08 32,  AC,  NL,  19.12,  0.035000,  162.21,  17.45,  22.85 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1611+6308,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=16 11 34.0+++63 08 32&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0902+3819,  09 02 21.4,  +38 19 42,  NL,  AM,  17.39,  0.033600,  324.79,  20.11,  22.48 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0902+3819,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09 02 21.4+++38 19 42&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0450-0931,  04 50 19.8,  -09 31 13,  AC,  DN,  20.16,  0.033550,  2007.25,  1533.33,  4612.33 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0450-0931,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=04 50 19.8++-09 31 13&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
GP Com,  13 05 42.9,  +18 01 03,  AC,  DN,   nan,  0.032830,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=GP Com,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=13 05 42.9+++18 01 03&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0437+3702,  04 37 58.8,  +37 02 59,  AC,  NL,   nan,  0.032339,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0437+3702,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=04 37 58.8+++37 02 59&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J2348+2502,  23 48 43.2,  +25 02 50,  AC,  NL,  19.59,  0.032000,  451.04,  85.28,  139.89 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2348+2502,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=23 48 43.2+++25 02 50&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0804+1616,  08 04 49.5,  +16 16 25,  AC,  DN,  20.20,  0.032000,  1507.11,  1123.43,  4813.49 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0804+1616,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=08 04 49.5+++16 16 25&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1525+3600,  15 25 09.6,  +36 00 55,  AC,  NL,  18.36,  0.030900,  934.90,  234.88,  533.73 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1525+3600,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=15 25 09.6+++36 00 55&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0713+2055,  07 13 27.3,  +20 55 54,  AC,  NL,  19.67,  0.030800,  567.19,  118.15,  214.57 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0713+2055,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=07 13 27.3+++20 55 54&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0255-4750,  02 55 33.3,  -47 50 42,  AC,  DN,  18.01,  0.028139,  247.04,  11.61,  12.66 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0255-4750,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=02 55 33.3++-47 50 42&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1721+2733,  17 21 02.5,  +27 33 01,  AC,  DN,  16.40,  0.027808,  255.14,  5.38,  5.53 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1721+2733,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=17 21 02.5+++27 33 01&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1730+5545,  17 30 47.6,  +55 45 19,  AC,  DN,  20.47,  0.025390,  3386.86,  2443.71,  4992.01 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1730+5545,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=17 30 47.6+++55 45 19&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0435+0029,  04 35 17.7,  +00 29 41,  AC,  DN,  20.09,  0.024400,  1885.33,  1036.24,  4053.79 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0435+0029,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=04 35 17.7+++00 29 41&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0943+1029,  09 43 29.6,  +10 29 58,  AC,  DN,  20.29,  0.023470,  2513.27,  1913.13,  4814.73 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0943+1029,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=09 43 29.6+++10 29 58&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1538-3035,  15 38 38.2,  -30 35 49,  AC,  DN,   nan,  0.021000,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1538-3035,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=15 38 38.2++-30 35 49&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0208+3732,  02 08 04.2,  +37 32 17,  AC,  DN,  19.30,  0.019661,  1204.21,  692.39,  4066.97 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0208+3732,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=02 08 04.2+++37 32 17&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0719+4858,  07 19 12.1,  +48 58 35,  AC,  DN,  17.82,  0.019300,  453.55,  48.43,  60.44 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0719+4858,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=07 19 12.1+++48 58 35&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1832-0840,  18 32 19.3,  -08 40 30,  AC,  DN,   nan,  0.018480,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1832-0840,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 32 19.3++-08 40 30&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J2139-5959,  21 39 48.2,  -59 59 32,  AC,  DN,   nan,  0.017029,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2139-5959,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=21 39 48.2++-59 59 32&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1919+4815,  19 19 05.2,  +48 15 06,  AC,  DN,  16.69,  0.016000,  1065.46,  159.21,  212.59 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1919+4815,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 19 05.2+++48 15 06&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1908+3940,  19 08 17.1,  +39 40 36,  AC,  NL,  14.08,  0.011907,  298.60,  6.65,  6.63 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1908+3940,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 08 17.1+++39 40 36&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0043+4117,  00 43 19.8,  +41 17 58,  AC,  NL,   nan,  0.003721,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0043+4117,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 43 19.8+++41 17 58&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J0614+1704,  06 14 12.3,  +17 04 33,  NL,  IP,  19.33,  0.000000,  1343.91,  977.87,  4597.41 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0614+1704,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=06 14 12.3+++17 04 33&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1740-3014,  17 40 35.6,  -30 14 16,  NL,  IP,  17.13,  0.000000,  1762.77,  399.87,  708.29 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1740-3014,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=17 40 35.6++-30 14 16&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1748-2807,  17 48 16.9,  -28 07 50,  NL,  IP,   nan,  0.000000,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1748-2807,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=17 48 16.9++-28 07 50&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1803-3000,  18 03 54.5,  -30 00 06,  NL,  IP,  19.01,  0.000000,  3506.47,  1932.61,  4832.08 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1803-3000,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 03 54.5++-30 00 06&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1804-2739,  18 04 30.4,  -27 39 32,  NL,  IP,   nan,  0.000000,  nan,  nan,  nan , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1804-2739,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 04 30.4++-27 39 32&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J1804-1456,  18 04 38.9,  -14 56 47,  NL,  IP,  17.06,  0.000000,  3687.51,  1629.18,  3833.39 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1804-1456,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 04 38.9++-14 56 47&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J2138+5544,  21 38 50.0,  +55 44 05,  NL,  IP,  19.19,  0.000000,  3899.69,  2173.11,  4414.71 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2138+5544,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=21 38 50.0+++55 44 05&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
J2224+17,  22 24 00.0,  +17 00 00,  NL,  IP,  18.11,  0.000000,  4276.06,  1870.61,  3856.23 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2224+17,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=22 24 00.0+++17 00 00&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Tuc,  00 06,  -69 00,  0.0128,  0.0058,  -0.0047,  0.0058,  2000,  310,  -49,  ug,  145,  ,  ,  12.4I-14.6I,  2004-105,  2004-105,  2002-120,  A9999-99,  2001-56S,  2003-87,  1RXS J0001-6707,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Tuc,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 06++-69 00&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , FI Cas,  00 06 09.96,  +55 58 50.7,  ,  ,  ,  ,  ,  309,  -48,  cv,  72,  ,  ,  -,  2005-10,  ,  2005-10,  ,  ,  2005-10,  CTCV J0006-6900,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=FI Cas,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 06 09.96+++55 58 50.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Peg1,  00 11 33.10,  +18 49 48.4,  0.0126,  0.0014,  9,  0.0032,  2000,  90,  -71,  ugz:,  0.1758,  ,  ,  9.3V-15.7V,  2004-105,  2004-105,  1987-20,  1982-03,  1983-12S,  1996-68,  HV 8002/PHL 718,  Y,  ,  ,  Y,  Y,  Y,  Y,  ,  Y,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Peg1,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 11 33.10+++18 49 48.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
