Name	RAJ2000	DEJ2000	Type1	Type2	mag1	Orb.Per	Distance	5%	95%	GCVS-Name	RA(2000)	Dec(2000)	PM-RA	PM-RAerr	PM-Dec	PM-Decerr	Epoch	l	b	Type	Period	Outburst	Cluster	Mag. Range	Coord-Ref.	PM-Ref	Type-Ref.	Chart-Ref.	Spect-Ref.	Period-Ref.	Other-Name	IUE	HST	ARIEL5	HEAO1	HEAO2	EXOSAT	ROSAT	GINGA	ASCA	EUVE
IW Eri,  04 25 55.2,  -19 45 30,  NL,  AM,  19.86,  0.060500,  353.15,  79.20,  134.34,  Eri,  04 25 55.18,  -19 45 30.4,  -34,  4,  -38,  4,  2000,  216,  -41,  am,  ,  ,  ,  16.6v- ,  2003-115,  2003-115,  2000-29,  2002-118,  2002-118S,  *,  1RXS J042556-194534,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=IW Eri
Lanning 420,  22 02 43.1,  +59 03 21,  DN,  SU,  19.36,  0.060500,  3745.69,  2225.66,  5139.93,  Cep,  22 02 43.06,  +59 03 20.3,  ,  ,  ,  ,  ,  103,  3,  n:,  ,  1969.93,  ,  17.2B-,  ICRS,  ,  2000-42*,  2000-42*,  ,  ,  Lanning 420,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Lanning 420
KX Aql,  19 33 53.7,  +14 17 47,  DN,  SU,  18.85,  0.060350,  3989.64,  2027.61,  4562.57,  KX Aql,  19 33 53.64,  +14 17 46.1,  ,  ,  ,  ,  ,  50,  -2,  ug,  0.06036,  ,  ,  12.5p-18.4V,  2005-15,  ,  1982-03,  1982-03*,  2001-28S,  2003-05,  HV 5428,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=KX Aql
RX Vol,  08 39 32.3,  -66 17 39,  DN,  SU,  20.09,  0.060300,  3240.72,  2006.08,  4979.24,  RX Vol,  08 39 32.16,  -66 17 39.0,  ,  ,  ,  ,  ,  281,  -15,  ugsu,  ,  ,  ,  15p-20.0R,  ICRS,  ,  2003-82,  2005-22*,  2005-22S,  *,  S 6185,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=RX Vol
V1040 Cen,  11 55 27.1,  -56 41 53,  DN,  SU,   nan,  0.060296,  nan,  nan,  nan,  V1040 Cen,  11 55 26.72,  -56 41 52.0,  -0.1253,  0.0115,  0.0718,  0.0115,  1998293,  295,  5,  ugsu,  0.0603,  ,  ,  12.5V-<14.6V,  2000-108,  2000-108,  2002-29,  1998-18,  1998-18S,  2003-81,  RX J1155.4-5641,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1040 Cen
VX For,  03 26 45.7,  -34 26 25,  DN,  SU,  20.53,  0.060200,  2750.37,  1983.71,  4644.52,  VX For,  03 26 45.72,  -34 26 24.6,  ,  ,  ,  ,  ,  235,  -56,  ug:,  ,  ,  ,  12.7V-<19B,  ICRS*,  ,  1990-14,  1992-07*,  1990-14X:,  ,  For3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=VX For
MM Sco,  17 30 45.3,  -42 11 41,  DN,  SU,  18.50,  0.060200,  523.62,  94.38,  142.57,  MM Sco,  17 30 45.23,  -42 11 41.6,  ,  ,  ,  ,  ,  347,  -5,  ugsu,  ,  ,  ,  13.0B-18.5B,  ICRS,  ,  2002-75,  1982-03*,  2003-15S,  *,  HV 6553,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=MM Sco
V496 Aur,  07 27 52.3,  +40 46 54,  DN,  SU,   nan,  0.060000,  nan,  nan,  nan,  V496 Aur,  07 27 52.20,  +40 46 55.5,  ,  ,  ,  ,  ,  178,  24,  cv/ug:,  ,  ,  ,  15.7R-<21R,  1997-24,  ,  1997-24,  1998-20,  1998-20X,  ,  BAO 03,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V496 Aur
CI UMa,  10 18 13.0,  +71 55 43,  DN,  SU,   nan,  0.060000,  nan,  nan,  nan,  CI UMa,  10 18 13.12,  +71 55 44.2,  0.0156,  5,  0.0121,  5,  2000,  138,  41,  ugsu,  0.06,  ,  ,  13.8p-18.8V,  1987-28,  1987-28,  1997-59,  1987-04,  1989-06S,  1990-37,  SVS 1755,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=CI UMa
V521 Peg,  22 21 44.8,  +18 40 08,  DN,  SU,  17.04,  0.059900,  191.51,  5.10,  5.21,  Peg,  22 21 44.79,  +18 40 08.3,  -14,  3,  -2,  1,  2000,  80,  -32,  ugsu,  0.0599,  ,  ,  11.8V-17.5V,  2003-115,  2003-115,  2005-17,  2005-17,  2005-17S,  2005-17,  HS 2219+1824,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V521 Peg
DW Cnc,  07 58 53.1,  +16 16 45,  NL,  IP,  15.52,  0.059793,  208.90,  4.00,  4.00,  DW Cnc,  07 58 53.03,  +16 16 45.2,  -0.02398,  0.0039,  -0.00216,  0.00389,  2004287,  205,  22,  dq/vy,  0.059793,  ,  ,  15v-17.5v,  2006-22,  2006-22,  2004-15/2004-16,  1991-15,  1988-07S,  2004-15,  FBS 0756+164,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=DW Cnc
J0904+0355,  09 04 03.5,  +03 55 01,  DN,    ,  19.32,  0.059723,  313.08,  84.96,  230.11,  Hya,  09 04 03.49,  +03 55 01.2,  0.00126,  0.0039,  -0.00019,  0.00389,  2001137,  226,  31,  cv,  ,  ,  ,  19.2s-,  2006-22,  2006-22,  2004-45,  A9999-99,  2004-45S,  ,  SDSS J090403+035501,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0904+0355
HT Cam,  07 57 01.3,  +63 06 01,  NL,  IP,  16.70,  0.059712,  371.44,  12.97,  15.32,  HT Cam,  07 57 01.37,  +63 06 01.8,  ,  ,  ,  ,  ,  153,  31,  ug/dq,  0.059712,  ,  ,  11.9p-18.2B,  ICRS,  ,  2002-06/1998-06,  1998-23,  1998-06S,  2002-55,  RX J0757.0+6306,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=HT Cam
J0425-5714,  04 25 38.7,  -57 14 37,  NL,  AM,  17.04,  0.059598,  566.60,  36.03,  44.71,  Dor,  04 25 38.64,  -57 14 36.8,  ,  ,  ,  ,  ,  267,  -42,  am,  0.059598,  ,  ,  19.1B- ,  ICRS,  ,  1998-04,  1998-04,  1998-04S,  1998-04,  EUVE J0425-5714,  ,  ,  ,  ,  ,  ,  ,  ,  ,  Y,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0425-5714
FS Aur,  05 47 48.3,  +28 35 11,  DN,  SU,  15.70,  0.059581,  550.19,  32.89,  36.75,  FS Aur,  05 47 48.36,  +28 35 11.2,  0.0132,  0.0058,  -0.0092,  0.0058,  2000,  181,  0,  ug,  0.0595,  ,  ,  14.4v-16.2v,  2004-105,  2004-105,  1992-32,  1982-03,  1983-12S,  1996-73,  S 3946,  Y,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=FS Aur
EL UMa,  10 55 07.0,  +36 59 46,  DN,  SU,  20.46,  0.059400,  2910.99,  2178.93,  4739.55,  EL UMa,  10 55 07.00,  +36 59 45.7,  0.00733,  0.0039,  -0.03367,  0.00389,  2004128,  184,  64,  ug:,  ,  ,  ,  14p-19p,  2006-22,  2006-22,  1988-01,  1988-17,  1988-01S,  ,  CBS-132,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=EL UMa
GQ Mus,  11 52 02.5,  -67 12 20,  Na,  AM,  19.02,  0.059365,  3110.48,  1518.09,  4112.73,  GQ Mus,  11 52 02.48,  -67 12 20.1,  ,  ,  ,  ,  ,  297,  -5,  na/am,  0.059365,  1983.05,  ,  7.2v-18.3B,  ICRS,  ,  1987-08/1994-40,  1987-08,  1987-09S:,  1994-61,  ,  Y,  Y,  ,  ,  ,  Y,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=GQ Mus
EN Cet,  00 27 28.0,  -01 08 28,  DN,    ,   nan,  0.059330,  nan,  nan,  nan,  EN Cet,  00 27 28.01,  -01 08 28.5,  0.00801,  0.0039,  -0.00613,  0.00389,  2002677,  109,  -63,  cv/ug:,  ,  ,  ,  14.5R-<18.5R,  2006-22,  2006-22,  1997-12,  1998-20,  1998-20X,  ,  BAO 04,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=EN Cet
V591 Cen,  12 42 18.0,  -33 34 07,  DN,  SU,  16.22,  0.059300,  1801.58,  495.32,  1058.96,  V591 Cen,  12 42 18.10,  -33 34 10.4,  ,  ,  ,  ,  ,  ,  ,  non-cv,  ,  ,  ,  -,  ,  ,  2005-56*,  ,  ,  ,  HV 10172,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V591 Cen
V585 Lyr,  19 13 58.4,  +40 44 09,  DN,  SU,  20.20,  0.059300,  -1.28,  0.02,  0.02,  V585 Lyr,  19 13 58.43,  +40 44 10.3,  12,  3,  -24,  34,  2000,  72,  13,  ugsu,  ,  ,  ,  14.9p-<21.1V,  2003-115*,  2003-115,  2001-18,  2001-18,  ,  *,  TK 4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V585 Lyr
RW UMi,  16 47 54.8,  +77 02 12,  Nb,    ,  19.09,  0.059100,  2908.18,  1313.47,  3367.46,  RW UMi,  16 47 54.78,  +77 02 12.2,  ,  ,  ,  ,  ,  110,  33,  nb/ug,  0.0591,  1956.,  ,  6p-18.5B,  ICRS*,  ,  1987-08/1994-35,  1987-08,  1992-01S,  2000-73,  SVS 1359,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=RW UMi
J0903+3300,  09 03 50.7,  +33 00 36,  DN,  SU,  19.06,  0.059074,  437.45,  92.74,  172.37,  Lyn,  09 03 50.73,  +33 00 36.1,  0.0019,  0.0039,  -0.01013,  0.00389,  2003066,  191,  41,  cv,  54,  ,  ,  18.8s-,  2006-22,  2006-22,  2005-32,  A9999-99,  2005-32S,  2005-32,  SDSS J090350+330036,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0903+3300
EZ Lyn,  08 04 34.2,  +51 03 49,  DN,  SU,  17.81,  0.059005,  146.07,  5.47,  5.37,  Lyn,  08 04 34.20,  +51 03 49.2,  -99,  0.00545,  5,  0.00545,  2003811,  168,  32,  cv,  0.0592,  ,  ,  17.9g-,  2006-05,  2006-22,  2006-05,  A9999-99,  2006-05S,  2006-05,  SDSS J080434+510349,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=EZ Lyn
J1202+4503,  12 02 31.0,  +45 03 49,  DN,  SU,  19.67,  0.059000,  629.96,  172.71,  447.63,  UMa,  12 02 31.01,  +45 03 49.1,  ,  ,  ,  ,  ,  148,  70,  cv,  ,  ,  ,  20.0g-,  2006-05,  ,  2006-05,  A9999-99,  2006-05S,  ,  SDSS J120231+450349,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1202+4503
NZ Boo,  15 02 41.0,  +33 34 24,  DN,  SU,  17.34,  0.058910,  186.93,  4.65,  5.25,  Boo,  15 02 40.98,  +33 34 23.9,  -0.08,  0.00292,  -42,  0.00292,  2003315,  54,  61,  cv,  0.0583,  ,  ,  17.6g-,  2006-05,  2006-22,  2006-05,  A9999-99,  2006-05S,  2006-05,  SDSS J150240+333423,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=NZ Boo
V498 Vul,  19 59 51.3,  +22 42 32,  DN,  SU,  19.38,  0.058900,  2807.96,  1585.51,  4244.32,  Vul,  19 59 51.29,  +22 42 32.3,  ,  ,  ,  ,  ,  61,  -4,  ugwz,  ,  ,  ,  15.6c-22.5R,  2005-81*,  ,  2005-83,  2005-82*,  ,  *,  Var. Star near M27,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V498 Vul
DV Dra,  18 17 23.1,  +50 48 18,  DN,  SU,   nan,  0.058830,  nan,  nan,  nan,  DV Dra,  18 17 23.10,  +50 48 18.1,  ,  ,  ,  ,  ,  79,  26,  ugwz,  ,  ,  ,  15.0B-<21p,  2000-94,  ,  2005-103,  1985-16*,  ,  *,  SVS 2704,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=DV Dra
QZ Vir,  11 38 27.0,  +03 22 08,  DN,  SU,  16.06,  0.058820,  128.02,  1.91,  1.92,  T Leo,  11 38 26.83,  +03 22 07.1,  -0.0945,  0.0039,  -0.06641,  0.00389,  2000342,  263,  60,  ugsu,  0.05882,  ,  ,  10.0V-15.9V,  2006-22,  2006-22,  1987-20,  1982-03,  1984-03S,  1984-22,  BD +4 2506a,  Y,  Y,  ,  Y,  ,  ,  Y,  ,  Y,  Y,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=QZ Vir
FL TrA,  16 30 36.6,  -61 50 21,  DN,  SU,  20.41,  0.058800,  3279.01,  2154.82,  4877.78,  FL TrA,  16 30 36.61,  -61 50 21.0,  ,  ,  ,  ,  ,  326,  -9,  ugsu,  ,  ,  ,  15.3V-<17.0p,  2006-07,  ,  2006-07,  A9999-99*,  ,  *,  S 5770,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=FL TrA
EG Cnc,  08 43 04.0,  +27 51 50,  DN,  SU,  18.81,  0.058770,  186.62,  15.99,  19.63,  EG Cnc,  08 43 03.99,  +27 51 49.7,  -0.00938,  0.0039,  -0.00168,  0.00389,  2003077,  197,  36,  ugwz,  0.05877,  ,  ,  11.4V-17.7V,  2006-22,  2006-22,  1998-66,  1986-13,  1997-07S,  2004-90,  ,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=EG Cnc
V1025 Cen,  12 38 16.5,  -38 42 46,  NL,  IP,  17.12,  0.058760,  193.20,  7.21,  8.10,  V1025 Cen,  12 38 16.38,  -38 42 46.0,  -109,  0.0037,  0.0196,  0.0005,  1991.25,  300,  24,  dq,  ,  ,  ,  16.1V- ,  2004-109,  2004-109,  1998-14,  1998-14,  1998-14S,  *,  RX 1238-38,  ,  ,  ,  ,  ,  ,  Y,  ,  Y,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1025 Cen
KV Dra,  14 50 38.3,  +64 03 28,  DN,  SU,  17.25,  0.058760,  450.46,  18.43,  19.59,  KV Dra,  14 50 38.31,  +64 03 28.4,  ,  ,  ,  ,  ,  104,  48,  ugsu,  0.05876,  ,  ,  11.8V-17.1V,  ICRS,  ,  2000-38,  1998-23,  2000-80S,  2003-81,  RX J1450.5+6403,  ,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=KV Dra
OV Dra,  12 50 23.9,  +66 55 25,  DN,  SU,  18.59,  0.058736,  477.05,  51.68,  70.24,  Dra,  12 50 23.84,  +66 55 25.4,  -0.02422,  0.0039,  0.00244,  0.00389,  2000262,  123,  50,  cv,  ,  ,  ,  18.7s-,  2006-22,  2006-22,  2003-22,  A9999-99,  2003-22S,  *,  SDSS J125023+665526,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=OV Dra
CC Scl,  23 15 31.9,  -30 48 46,  DN,  SU,  16.88,  0.058567,  204.87,  10.20,  10.59,  CC Scl,  23 15 31.91,  -30 48 47.5,  -0.0314,  0.0072,  -0.0556,  0.0032,  1991.25,  17,  -69,  ugsu,  0.0587,  ,  ,  13.4v-17.3v,  2004-109,  2004-109,  2001-09,  2002-118,  2001-56S,  2001-56,  1RXS J231532-304855,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=CC Scl
BM CrB,  15 41 04.7,  +36 02 53,  NL,  AM,  18.00,  0.058500,  421.20,  24.84,  29.07,  CrB,  15 41 04.67,  +36 02 52.9,  0.00056,  0.0039,  -0.00386,  0.00389,  2003329,  58,  53,  am,  58,  ,  ,  19.7s-,  2006-22,  2006-22,  2005-32,  A9999-99,  2005-32S,  2005-32,  SDSS J154104+360252,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=BM CrB
RZ LMi,  09 51 49.0,  +34 07 25,  DN,  SU,  15.22,  0.058400,  738.85,  69.31,  86.86,  RZ LMi,  09 51 48.93,  +34 07 23.9,  0.0007,  0.0039,  -0.02131,  0.00389,  2004128,  191,  51,  ugsu,  ,  ,  ,  14.2V-16.8V,  2006-22,  2006-22,  1995-40,  1982-06,  1992-01S,  *,  PG 0948+344,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=RZ LMi
WX Cet,  01 17 04.2,  -17 56 23,  DN,  SU,  18.14,  0.058261,  265.03,  16.98,  20.02,  WX Cet,  01 17 04.18,  -17 56 22.6,  -0.01,  3,  0,  5,  2000,  157,  -79,  ugwz,  0.05829,  ,  ,  9.5V-18.5V,  2003-115,  2003-115,  1987-08,  1987-08,  1981-03S,  2003-81,  BV 416,  Y,  Y,  ,  ,  ,  ,  Y,  ,  ,  Y,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=WX Cet
V386 Ser,  16 10 33.7,  -01 02 22,  DN,  ZZ,  19.04,  0.058100,  248.00,  32.76,  44.62,  Ser,  16 10 33.61,  -01 02 22.9,  -18,  1,  -0.01,  1,  2000,  11,  34,  cv,  0.05592,  ,  ,  19.1s-,  2003-115,  2003-115,  2002-05,  A9999-99,  2002-05S,  2004-07,  SDSSp J161033-010223,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V386 Ser
FZ Cet,  01 42 25.3,  -22 15 58,  DN,  SU,  18.24,  0.058000,  351.02,  31.71,  38.17,  Cet,  01 42 25.28,  -22 15 58.3,  -2,  3,  26,  3,  2000,  193,  -77,  ugsu,  ,  ,  ,  12.2p-18.7B,  2003-115,  2003-115,  2005-80,  A9999-99,  ,  ,  NSV 601,   PHL 3638,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=FZ Cet
V1186 Sco,  17 12 51.3,  -30 56 38,  Na,    ,   nan,  0.058000,  nan,  nan,  nan,  V1186 Sco,  17 12 51.28,  -30 56 37.6,  ,  ,  ,  ,  ,  354,  5,  nb,  ,  2004.51,  ,  10.9V-,  2004-46,  ,  2004-47,  A9999-99*,  2004-47X:,  *,  ASAS 171251-3056.6,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1186 Sco
V598 Peg,  23 33 25.9,  +15 22 22,  NL,  IP,  18.82,  0.057720,  950.46,  322.09,  996.09,  Peg,  23 33 25.92,  +15 22 22.2,  -0.01375,  0.0039,  0.00219,  0.00389,  2000738,  97,  -43,  cv,  58,  ,  ,  18.8s-,  2006-22,  2006-22,  2005-32,  A9999-99,  2005-32S,  2005-32,  SDSS J233325+152222,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V598 Peg
MM Hya,  09 14 14.0,  -06 47 45,  DN,  SU,  18.70,  0.057590,  371.74,  46.29,  61.49,  MM Hya,  09 14 14.03,  -06 47 44.8,  -8,  2,  -12,  15,  2000,  238,  28,  ug/ugwz,  0.05759,  ,  ,  14.2B-18.9B,  2003-115,  2003-115,  1994-49/1994-43,  1982-06,  1996-01S,  2003-81,  Hya1,   PG 0911-066,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=MM Hya
J2205+1155,  22 05 54.0,  +11 55 54,  DN,  SU,  20.14,  0.057520,  2880.62,  2009.31,  4705.30,  Peg,  22 05 53.98,  +11 55 53.7,  0.0136,  0.0039,  -0.00904,  0.00389,  2001712,  72,  -34,  cv,  ,  ,  ,  20.1s-,  2006-22,  2006-22,  2003-22,  A9999-99,  2003-22S,  ,  SDSS J220553+115554,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2205+1155
J2224-2924,  22 24 16.3,  -29 24 22,  DN,  SU,  20.00,  0.057400,  2692.34,  2080.67,  4775.49,  PsA,  22 24 16.26,  -29 24 21.7,  ,  ,  ,  ,  ,  20,  -58,  cv,  ,  ,  ,  19.2b-,  2004-77,  ,  2004-77,  2004-77,  2004-77S,  ,  2QZ J222416.2-292421,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J2224-2924
V355 UMa,  13 39 41.1,  +48 47 27,  DN,  SU,  17.38,  0.057310,  150.26,  3.04,  3.39,  UMa,  13 39 41.12,  +48 47 27.5,  -0.14711,  0.0039,  0.0485,  0.00389,  2003088,  103,  66,  cv,  0.05731,  ,  ,  17.6s-,  2006-22,  2006-22,  2005-32,  A9999-99,  2005-32S*,  2006-10,  SDSS J133941+484727,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V355 UMa
DO Vul,  19 52 10.7,  +19 34 43,  DN,  SU,  20.85,  0.057300,  3706.62,  2573.47,  5091.00,  DO Vul,  19 52 10.7,  +19 34 43.,  ,  ,  ,  ,  ,  57,  -4,  UG,  ,  ,  ,  14.0p-20.7V,  2001-25,  ,  T00000,  2001-25,  ,  *,  25.1928,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=DO Vul
J0043-0037,  00 43 35.1,  -00 37 30,  DN,  ZZ,  19.88,  0.057170,  407.81,  121.83,  307.11,  Cet,  00 43 35.14,  -00 37 29.8,  0.0268,  0.0039,  0.01132,  0.0039,  2001786,  119,  -63,  cv,  ,  ,  ,  19.8s-,  2006-22,  2006-22,  2004-45,  A9999-99,  2004-45S,  *,  SDSS J004335-003729,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J0043-0037
HV Vir,  13 21 03.2,  +01 53 29,  DN,  SU,  19.14,  0.057069,  374.37,  79.77,  131.42,  HV Vir,  13 21 03.16,  +01 53 29.1,  0.0182,  0.0039,  -0.00657,  0.00389,  2000339,  320,  64,  ugwz,  0.057069,  1929.,  ,  11.5V-19.0V,  2006-22,  2006-22,  1992-08*,  1987-08:,  1992-08X:,  2003-81,  NSV 6201,  ,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=HV Vir
J1035+0551,  10 35 33.0,  +05 51 58,  DN,  BD,  18.82,  0.057007,  212.94,  22.18,  26.42,  Sex,  10 35 33.03,  +05 51 58.4,  -6,  0.00273,  41,  0.00273,  2002173,  240,  51,  cv,  ,  ,  ,  18.8g-,  2006-05,  2006-22,  2006-05,  A9999-99,  2006-05S,  ,  SDSS J103533+055158,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1035+0551
J1304+0103,  13 04 41.8,  +01 03 31,  DN,  SU,  20.62,  0.057000,  2977.31,  2231.51,  4727.35,  Vir,  13 04 41.76,  +01 03 30.8,  ,  ,  ,  ,  ,  310,  64,  ug,  ,  ,  ,  20.7b-,  2002-01,  ,  2002-01,  2004-77,  2002-01S,  ,  2QZ J130441.7+010330,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1304+0103
J1501+5501,  15 01 37.2,  +55 01 23,  DN,  SU,  19.26,  0.056841,  354.86,  52.37,  70.15,  Dra,  15 01 37.23,  +55 01 23.3,  0.00577,  0.0039,  -0.03632,  0.00389,  2001373,  92,  53,  cv,  0.0542,  ,  ,  19.4V-21.0V,  2006-22,  2006-22,  2004-45,  A9999-99,  2004-45S,  2004-45,  SDSS J150137+550123,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=J1501+5501
SW UMa,  08 36 42.8,  +53 28 38,  DN,  SU,  16.58,  0.056815,  162.77,  3.37,  3.52,  SW UMa,  08 36 42.74,  +53 28 38.1,  -0.02615,  0.0039,  0.00848,  0.00389,  2000336,  165,  37,  ugsu/dq,  0.056815,  ,  ,  9.V-17.0V,  2006-22,  2006-22,  1987-20/1994-46,  1983-12,  1983-12S,  1988-23,  44.1909,  Y,  Y,  ,  ,  ,  Y,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=SW UMa
V1108 Her,  18 39 26.2,  +26 04 10,  DN,  SU,  17.49,  0.056720,  152.69,  5.46,  5.56,  Her,  18 39 26.16,  +26 04 10.0,  ,  ,  ,  ,  ,  55,  14,  ugwz,  0.05689,  ,  ,  11.8V-17.1V,  2004-41*,  ,  2004-42,  2004-74,  2004-74S,  2004-74,  OT_J183926+260410,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1108 Her
GR Ori,  05 21 35.0,  +01 10 10,  DN,  SU,   nan,  0.056700,  nan,  nan,  nan,  GR Ori,  05 21 35.32,  +01 10 12.2,  ,  ,  ,  ,  ,  201,  -19,  n:,  ,  1916.08,  ,  11.5p-22.8V,  2000-28,  ,  1987-08,  2000-28*,  ,  ,  2.1916,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=GR Ori
