 FI Cas, 00 06 09.96, +55 58 50.7,-21,5, -0.0048,5,2000,117,-6, ugSS, , , , 15.0p-18.5p, 2004-106, 2004-106, 1987-04/T00000, 1987-04, 2000-01S, , 230.1940, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=00 06 09.96+++55 58 50.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 08 30.52, -25 21 49.2, , , , , ,6,-3, ug, , , , 17.4V-18.9V, 2004-48, , 2004-48, A9999-99, , , m180.22371.886, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 08 30.52++-25 21 49.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 08 42.14, -31 42 34.7, , , , , ,0,-6, ug, , , , 18.2I-20.3I, 2003-09, , 2003-09, 2003-09, , , Bul_sc7_1492, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 08 42.14++-31 42 34.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V631 Her, 18 08 44., +34 27 34., , , , , ,61,23, UG, , , , 16.2p-<21p, C00001*, , T00000, 1969-04*, , , S 10422, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 08 44.+++34 27 34.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 08 50.26, -26 10 57.4, , , , , ,5,-3, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m179.22489.4690, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 08 50.26++-26 10 57.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 08 50.65, -27 01 28.1, , , , , ,4,-3, ug, , , , 19.0I-20.5I, 2003-09, , 2003-09, 2003-09, , , Bul_sc42_1487, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 08 50.65++-27 01 28.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 08 51.2, -26 16 12., , , , , , , , non-cv, ,1985, , - , , , 1985-14*, , , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 08 51.2++-26 16 12.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1015 Sgr, 18 09 03., -32 28 16., , , , , ,359,-6, na:, , 1905.57, , 7.1p-21j, C00003, , 1987-08, 1987-08:*, , , HV 3529, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 09 03.++-32 28 16.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1148 Sgr, 18 09 06., -25 59 32., , , , , ,5,-3, n, , 1943.59, , 8.0p-<16p, C00003, , 1987-08, 1987-08:*, 1949-02X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 09 06.++-25 59 32.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 09 12.52, -31 41 09.5, , , , , ,0,-6, ug, , , , 18.7I-20.2I, 2003-09, , 2003-09, 2003-09, , , Bul_sc7_1575, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 09 12.52++-31 41 09.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 09 13.79, -29 47 36.4, , , , , ,2,-5, cv:, , , , 19.8V-, 2005-102, , 2005-102, 2005-102*, , , m115.22695.3361, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 09 13.79++-29 47 36.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V4157 Sgr, 18 09 34.9, -25 51 58.2, , , , , ,5,-3, na, , 1992.12, , 7.0p-<21j, 1992-29, , 1992-04, A9999-99*, 1992-04X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 09 34.9++-25 51 58.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 09 36.02, -30 37 20.4, , , , , ,1,-5, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m121.22812.3138, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 09 36.02++-30 37 20.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 09 52.27, -26 30 21.6, , , , , ,5,-3, ugsu:, , , , 17.9I-20.4I, 2003-09, , 2003-09, 2003-09, , , Bul_sc16_1300, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 09 52.27++-26 30 21.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 PU Her, 18 09 52.35, +32 00 33.0, , , , , ,59,22, UG, , , , 15.5p-19.5p, 2000-31, , 2000-31, 2000-31*, , , S 4248, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 09 52.35+++32 00 33.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 09 58.18, -26 20 58.6, , , , , ,5,-3, ug, , , , 18.5I-20.5I, 2003-09, , 2003-09*, 2003-09, , , Bul_sc16_2143, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 09 58.18++-26 20 58.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 10 17.16, -26 41 10.0, , , , , ,5,-3, ug:, , , , -, 2003-09, , 2003-09, , , , Bul_sc16_365, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 10 17.16++-26 41 10.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 10 30.87, -27 27 26.7, , , , , ,4,-4, ug, , , , 18.2V-20.1V, 2004-48, , 2004-48, A9999-99, , , m102.23250.3841, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 10 30.87++-27 27 26.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 10 35.23, -26 23 38.6, , , , , ,5,-4, ug, , , , 16.9I-19.9I, 2003-09, , 2003-09, 2003-09, , , Bul_sc17_1447, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 10 35.23++-26 23 38.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 10 37.44, -26 20 00.1, , , , , ,5,-3, ug, , , , 16.8I-<19.1I, 2001-48, , 2001-48, A9999-99*, , , MOA-ngb11-2-1146, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 10 37.44++-26 20 00.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V2506 Sgr, 18 11 01.68, -28 32 39.0, , , , , , , , non-cv, , 1946., , - , , , 1987-08*, , , , AS 282, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 11 01.68++-28 32 39.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 11 19.54, -25 49 45.7, , , , , ,6,-3, ug, , , , 19.0I-20.7I, 2003-09, , 2003-09, 2003-09, , , Bul_sc17_4122, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 11 19.54++-25 49 45.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V4740 Sgr, 18 11 45.98, -30 30 49.5, , , , , ,1,-6, na, , 2001.67, , 6.5V-<18.V, 2001-65, , 2001-66, A9999-99*, 2001-67X:, , N Sgr 2002 No. 3, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 11 45.98++-30 30 49.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 11 51.18, -26 26 48.6, , , , , ,5,-4, ug, , , , 15.8I-<19.1I, 2001-48, , 2001-48, A9999-99*, , , MOA-ngb11-2-1011, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 11 51.18++-26 26 48.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 11 58.88, -30 43 54.0, , , , , ,1,-6, cv:, , , , 20.8V-, 2005-102, , 2005-102, 2005-102*, , , m125.23850.4190, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 11 58.88++-30 43 54.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 12 20.91, -26 14 02.9, , , , , ,5,-4, ug:, , , , 20.5V-, 2004-48, , 2004-48, A9999-99, , , m178.24048.3166, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 12 20.91++-26 14 02.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V4327 Sgr, 18 12 49.82, -29 29 04.9, , , , , ,2,-5, na, , 1993.53, , 7.7v- , 1993-11, , 1993-11, A9999-99*, 1993-11X:, , , Y, , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 12 49.82++-29 29 04.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 13 21.75, -27 48 36.6, , , , , ,4,-5, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m103.24414.4271, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 13 21.75++-27 48 36.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1830 Sgr, 18 13 50.63, -27 42 20.8, , , , , ,4,-5, ug, , , , 11.5p-17.5p, ICRS, , 1984-06, 1999-94*, , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 13 50.63++-27 42 20.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 13 51.50, -26 07 35.2, , , , , ,6,-4, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m161.24700.3300, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 13 51.50++-26 07 35.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V4160 Sgr, 18 14 13.83, -32 12 28.5, , , , , ,0,-7, na, , 1991.58, , 7.0v-<19j, 1991-14, , 1991-09, A9999-99*, 1991-09X:, , , Y, , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 14 13.83++-32 12 28.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1010 Her, 18 14 14.31, +30 43 37.0, , , , , ,85,21, cv:, , , , 17.8p-19.5p, 1998-33, , 1998-33, 1998-33, , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 14 14.31+++30 43 37.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1175 Sgr, 18 14 17., -31 07 08., , , , , ,1,-6, n, , 1952.14, , 7.0p-<12p, C00003, , 1987-08, 1987-08*, 1987-08X:, , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 14 17.++-31 07 08.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V3909 Sgr, 18 14 22.01, -27 51 04.8, , , , , , , , non-cv, , , , - , , , 1996-01*, , , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 14 22.01++-27 51 04.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 14 34.84, -22 37 42.4, , , , , ,9,-3, ug, , , , 17.6V-20.6V, 2004-48, , 2004-48, A9999-99, , , m304.35057.1192, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 14 34.84++-22 37 42.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 14 42.54, -26 22 10.3, , , , , ,5,-4, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m161.25086.2455, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 14 42.54++-26 22 10.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V3914 Sgr, 18 14 49.01, -30 43 29.0, , , , , , , , non-cv, , , , - , , , 1996-01*, , , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 14 49.01++-30 43 29.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V1583 Sgr, 18 15 26.3, -23 23 18.2, , , , , ,8,-3, na:, , 1928.48, , 8.9p-21j, C00003, , 1987-08, 1987-08:*, , , HV 12320, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 15 26.3++-23 23 18.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 15 34.42, -23 59 12.6, , , , , ,8,-3, ug, , , , -, 2004-48, , 2004-48, A9999-99, , , m307.35708.4691, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 15 34.42++-23 59 12.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 15 41.56, -22 56 22.8, , , , , ,9,-3, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m306.35724.3178, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 15 41.56++-22 56 22.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 15 46.93, -22 58 47.8, , , , , ,9,-3, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m306.35892.4598, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 15 46.93++-22 58 47.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 15 47.28, -23 17 29.7, , , , , ,8,-3, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m306.35887.1487, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 15 47.28++-23 17 29.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 15 54.30, -23 42 23.5, , , , , ,8,-3, ug, , , , 18.5I-20.7I, 2003-09, , 2003-09, 2003-09, , , Bul_sc12_2728, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 15 54.30++-23 42 23.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V2323 Sgr, 18 15 54.97, -27 57 08.4, , , , , , , , non-cv, , , , - , , , 1998-25*, , , , , , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 15 54.97++-27 57 08.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 15 57.73, -25 15 33.1, , , , , ,7,-4, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m177.25623.3642, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 15 57.73++-25 15 33.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V4074 Sgr, 18 16 05.3, -30 51 15., , , , , ,2,-7, nb/z an, , 1965., , 8.6p- , C00003, , 1987-08, 1987-08*, 1975-02S:, , AS 295B, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 05.3++-30 51 15.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 16 05.96, -23 02 38.9, , , , , ,9,-3, cv:, , , , 25.2V-, 2005-102, , 2005-102, 2005-102*, , , m306.36059.752, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 05.96++-23 02 38.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V370 CrA, 18 16 13.02, -39 03 52.6, , , , , , , , non-cv, , , , - , , , T00000*, , , , HV 11880, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 13.02++-39 03 52.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 16 17.87, -23 38 55.6, , , , , ,8,-3, ug, , , , 18.3I-20.3I, 2003-09, , 2003-09, 2003-09, , , Bul_sc12_2934, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 17.87++-23 38 55.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V2839 Sgr, 18 16 19.29, -31 42 09.8,-16,4, -0.02,17,2000,1,-7, UG:, , , , 15.3p-17.2p, 2003-115, 2003-115, T00000, 2004-20*, , , Plaut 3-281, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 19.29++-31 42 09.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V2329 Sgr, 18 16 25.15, -27 52 57.5, , , , , , , , non-cv, , , , - , , , T00000*, , , , NSV 8428, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 25.15++-27 52 57.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 16 33.59, -23 52 03.2, , , , , ,8,-4, ug, , , , 17.4I-19.1I, 2003-09, , 2003-09, 2003-09, , , Bul_sc13_1972, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 33.59++-23 52 03.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 16 35.10, -30 44 06.0, , , , , ,2,-7, ug, , , , 18.6V-20.9V, 2004-48, , 2004-48, A9999-99, , , m152.25800.1458, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 35.10++-30 44 06.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 16 48.52, -22 03 14.3, , , , , ,9,-3, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m305.36409.813, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 48.52++-22 03 14.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 16 56.78, -23 29 50.9, , , , , ,8,-3, ug, , , , 14.0I-<19.0I, 2001-48, , 2001-48, A9999-99*, , , MOA-ngb13-2-1170, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 56.78++-23 29 50.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 V5115 Sgr, 18 16 58.96, -25 56 38.9, , , , , ,6,-5, n, , 2005.24, , 7.8c-, 2005-34, , 2005-35, A9999-99*, 2005-35X:, , Nova Sagittarii 2005, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 16 58.96++-25 56 38.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 17 00.49, -23 13 02.8, , , , , ,8,-3, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m306.36560.3266, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 17 00.49++-23 13 02.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 17 17.88, -24 13 50.3, , , , , ,8,-4, ug, , , , 18.0I-20.2I, 2003-09, , 2003-09, 2003-09, , , Bul_sc13_691, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 17 17.88++-24 13 50.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 FM Sgr, 18 17 18.1, -23 38 27.1, , , , , ,8,-3, na:, , 1926.56, , 8.6p-20.5j, C00003, , 1987-08, 1987-08:*, , , HV 3994, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 17 18.1++-23 38 27.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 17 29.87, -23 43 55.9, , , , , ,8,-4, ug, , , , 17.0V-19.8V, 2004-48, , 2004-48, A9999-99, , , m311.36888.1587, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 17 29.87++-23 43 55.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 17 32.98, -21 59 12.7, , , , , ,10,-3, ug, , , , 18.7V-20.9V, 2004-48, , 2004-48, A9999-99, , , m308.36914.3615, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 17 32.98++-21 59 12.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 17 39.73, -25 40 24.3, , , , , ,6,-5, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m159.26266.4219, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 17 39.73++-25 40 24.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 17 48.46, -29 52 14.0, , , , , ,3,-7, ug, , , , 17.9V-19.7V, 2004-48, , 2004-48, A9999-99, , , m148.26333.1860, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 17 48.46++-29 52 14.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 17 50.40, -32 26 41.8, , , , , ,0,-8, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m157.26295.1160, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 17 50.40++-32 26 41.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 Sgr, 18 17 54.72, -23 50 25.7, , , , , ,8,-4, ug:, , , , -, 2004-48, , 2004-48, A9999-99, , , m311.37055.2070, , , , , , , , , , ,0, , http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=18 17 54.72++-23 50 25.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
